Entity,Code,Year,Deaths - Neoplasms - Sex: Both - Age: Under 5 (Rate),Deaths - Neoplasms - Sex: Both - Age: Age-standardized (Rate),Deaths - Neoplasms - Sex: Both - Age: All Ages (Rate),Deaths - Neoplasms - Sex: Both - Age: 70+ years (Rate),Deaths - Neoplasms - Sex: Both - Age: 5-14 years (Rate),Deaths - Neoplasms - Sex: Both - Age: 50-69 years (Rate),Deaths - Neoplasms - Sex: Both - Age: 15-49 years (Rate),Deaths - Prostate cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Breast cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Pancreatic cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Brain and nervous system cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Lip and oral cavity cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Colon and rectum cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Gallbladder and biliary tract cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Liver cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Larynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Ovarian cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Thyroid cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Uterine cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Bladder cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Cervical cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Kidney cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Stomach cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Nasopharynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Testicular cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Other pharynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Esophageal cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Non-melanoma skin cancer - Sex: Both - Age: Age-standardized (Rate),"Deaths - Tracheal, bronchus, and lung cancer - Sex: Both - Age: Age-standardized (Rate)"
United States Virgin Islands,VIR,2010,5.058697099,171.3602,243.164277,1457.916118,4.100758088,437.2284464,38.35320683,31.75620373,14.13335012,8.249983824,3.03581045,2.2930725,22.85227272,1.682677054,4.502431091,2.326870741,4.644885587,0.443766745,1.997446046,2.162134969,4.4070228,3.302756388,8.687990988,0.799420923,0.004051711,1.492180247,3.935841254,0.9127335,21.95177446
United States Virgin Islands,VIR,2011,5.223981174,174.7714474,255.7973642,1490.098125,4.951104222,446.0236501,38.61100503,33.35746982,14.34044476,8.383571052,3.13673606,2.317682664,23.17986391,1.69392592,4.618231081,2.327944259,4.726300097,0.451159689,1.984228473,2.232451274,4.408476465,3.384947442,8.607666072,0.819484548,0.004224104,1.513942686,3.956398332,0.929867044,21.87251126
United States Virgin Islands,VIR,2012,5.405161046,176.7966996,266.5434612,1504.102846,5.146422531,452.1729783,39.20429536,34.07182627,14.51550594,8.541135205,3.215908995,2.31831498,23.47609165,1.70832361,4.641615294,2.383768848,4.725932498,0.463993559,1.95632835,2.259279398,4.423579255,3.426256555,8.661003924,0.826821017,0.004277938,1.519036478,4.042456407,0.935402583,21.86973868
United States Virgin Islands,VIR,2013,5.508625888,176.5251332,274.1893477,1495.996514,5.194294037,454.1404302,39.48159315,34.09900133,14.45570822,8.482128666,3.192223719,2.333809704,23.41026377,1.716287226,4.6665627,2.369630981,4.739992295,0.460997301,1.971173734,2.252876619,4.428589769,3.449465951,8.600159227,0.823325379,0.00428787,1.514397782,4.018448088,0.933912131,21.76022125
United States Virgin Islands,VIR,2014,5.571907614,175.6351748,280.4553628,1480.890184,4.832325441,453.9509426,39.53534609,33.28826306,14.4780114,8.450794616,3.152549362,2.353689583,23.47022326,1.705854527,4.654955503,2.383675166,4.758183678,0.461689928,1.974991108,2.226849096,4.445266148,3.440743804,8.627978752,0.817756402,0.00425512,1.51161411,4.037844603,0.926838292,21.77101398
United States Virgin Islands,VIR,2015,5.553770624,176.7490593,289.8447259,1486.484911,4.744224897,457.5402571,39.66255436,33.20333973,14.56393275,8.510289525,3.159550453,2.394967032,23.72810187,1.716115198,4.693775235,2.421317476,4.809585401,0.46648915,1.984985792,2.235780608,4.472673352,3.47321098,8.717544451,0.821882109,0.004262902,1.524704214,4.09005532,0.932644245,22.00695039
United States Virgin Islands,VIR,2016,5.322979102,173.7496918,292.2215724,1456.898141,4.635682206,448.245005,39.36931546,32.20967696,14.48902661,8.367635395,3.114950442,2.357819391,23.40724404,1.686048943,4.620573765,2.372511099,4.801628887,0.460099671,1.972556275,2.182880617,4.45524472,3.4145645,8.554501794,0.806996101,0.004229114,1.492730593,4.010801901,0.913253718,21.57254382
United States Virgin Islands,VIR,2017,5.020731001,170.5140104,293.7930375,1419.488692,4.246503238,440.35151,39.01568611,30.07778006,14.44600816,8.28587627,3.046147762,2.364156141,23.32745443,1.644260807,4.548545599,2.374845995,4.809154188,0.456612732,1.965722389,2.099418637,4.448148455,3.34948831,8.560632363,0.790304654,0.004111858,1.47819257,4.020383838,0.888025241,21.55871358
Uruguay,URY,1990,7.525453132,201.5954774,253.2314729,1591.977711,5.931255625,562.4861133,45.36379297,11.22891905,17.19090767,9.564543095,3.078670634,2.261700698,21.64515505,9.967381016,1.966035747,4.232868773,2.634484681,0.38440281,2.539307465,5.119835768,7.436484864,5.526166191,20.82948587,0.48197431,0.522065761,1.414282774,9.207842732,1.200802752,37.10212473
Uruguay,URY,1991,7.511550154,200.2652133,253.5363828,1599.847906,5.9208287,556.5895821,44.65682062,10.32031245,17.95258641,9.564557403,3.063527949,2.222269728,22.21428086,10.05722032,1.978711216,4.002120996,2.545320539,0.346808794,2.551722627,5.190992206,7.525437589,5.370603989,20.64189776,0.463596716,0.484254254,1.340726801,9.034216379,1.217434899,36.15634567
Uruguay,URY,1992,7.281438983,199.2073989,254.0802851,1608.499244,6.013966624,552.2179691,43.63338574,11.39379564,16.95660141,9.628542096,3.125972411,2.231128337,21.95306865,9.690744078,1.979455074,3.994586387,2.673651272,0.404640757,2.427164457,5.179723393,7.137669207,5.517937641,20.23638345,0.459308684,0.496617669,1.350306168,8.714040546,1.185089925,36.45138495
Uruguay,URY,1993,7.553098866,201.007765,258.1164037,1624.72851,6.009494861,557.5109808,44.67341812,11.87368244,17.26739156,9.724058703,3.184366734,2.23748496,21.93938981,9.641636888,2.01301212,3.981408038,2.842127591,0.453758167,2.446772123,5.177148146,7.286518471,5.753332546,20.15706261,0.46317472,0.512835012,1.357146594,8.468745973,1.15741929,36.7780992
Uruguay,URY,1994,7.504770037,198.291629,256.211273,1603.065597,5.494397789,549.157746,45.10176046,12.22751167,17.2265258,9.659660564,3.183463193,2.187493745,21.61165476,9.516407607,2.010251924,3.787796547,2.939163965,0.483182818,2.387271469,5.11183658,7.313445555,5.762608437,19.56387179,0.450289475,0.506367164,1.31553644,8.140641861,1.11747898,35.7264824
Uruguay,URY,1995,7.688869184,196.75826,256.1146959,1594.809171,5.60721016,546.5162817,44.24443207,12.51855769,17.02186731,9.717778708,3.195020414,2.130783001,21.5833395,9.419801908,2.032218155,3.649588827,3.008613694,0.511228925,2.355885834,5.041671505,7.339854927,5.705782202,18.99947008,0.438492932,0.489401547,1.277841172,7.920485635,1.102163123,35.26817701
Uruguay,URY,1996,7.350556975,194.3489025,254.9030351,1585.588973,5.777874854,540.263335,42.63331278,12.79578952,16.66190276,9.74148453,3.186041716,2.086641214,21.5593487,9.299874521,2.050561123,3.470987789,3.032634935,0.529114901,2.299190799,4.974063352,7.28529119,5.657118766,18.62295666,0.423277637,0.465150003,1.238355844,7.795645754,1.084835845,34.15535683
Uruguay,URY,1997,6.911466213,193.1586006,254.9592902,1583.304877,5.902983352,535.0118599,42.39703765,12.83423774,16.75057355,9.810674773,3.204424072,2.123309362,21.77194502,9.211301836,2.096552793,3.336365629,3.069795311,0.561533689,2.284413315,4.937504352,7.453398149,5.346308916,18.41833133,0.399914895,0.43945926,1.181892838,7.850486745,1.090793129,33.4403687
Uruguay,URY,1998,6.459099414,195.7344603,260.3352945,1622.570076,5.585440054,538.788513,42.35584153,13.23687853,17.31702396,10.01783343,3.123233046,2.088339183,22.15732029,9.357099782,2.093554216,3.326253477,3.251468913,0.553287317,2.295348297,5.062959784,7.703890233,5.376559114,18.4862656,0.399665539,0.517951481,1.222163031,7.96079541,1.031173896,33.4911143
Uruguay,URY,1999,6.160959691,194.7531162,260.685107,1626.842158,5.227875761,533.1774887,41.27821435,13.43112559,16.78530506,10.31599717,3.164422728,2.046948871,22.20934871,9.296449889,1.955313095,3.227702312,3.234469222,0.524527525,2.2537451,5.059225741,7.573109941,5.337075029,18.23946915,0.347142802,0.495764015,1.229857579,8.075772382,1.04761458,33.24444336
Uruguay,URY,2000,6.134733234,192.1369649,258.7474657,1601.689191,4.960647725,525.4865506,41.11802223,13.35513865,16.77180976,10.37681205,3.212818331,2.02861632,22.03298943,9.097373718,2.022517051,3.068056668,3.26960831,0.522089778,2.211383755,4.91793448,7.496390666,5.264080029,17.66331976,0.36422176,0.429650054,1.239658377,7.811173214,1.01536636,32.49873692
Uruguay,URY,2001,6.024694577,187.8628927,255.4626864,1585.342606,5.076785608,506.9529617,39.86347339,13.33934908,16.279882,10.26687997,3.204181049,1.970620454,21.59617233,8.823985292,2.062843885,3.014704837,3.116372703,0.504528374,2.177236472,4.714949726,7.35744205,5.080924331,17.13030621,0.345550505,0.389437796,1.188769371,7.404070081,0.982762566,31.56239228
Uruguay,URY,2002,6.004138433,190.0765101,260.595545,1618.882292,5.136614855,507.554155,40.16677718,13.51555966,16.41280553,10.55534673,3.222480955,2.041290555,21.96601558,8.824266092,2.097110118,3.037563686,3.22281156,0.500297721,2.183049175,4.629424479,7.349489857,5.114376176,17.17043963,0.346738774,0.408973443,1.164429255,7.47641621,0.993501813,31.99643913
Uruguay,URY,2003,6.283008841,190.6835064,263.8625839,1646.586461,5.329251184,503.1976432,39.31858135,13.83092199,16.44454446,10.57130531,3.283920798,2.012077044,22.27159173,8.810145626,2.18996733,3.007997366,3.289058119,0.518211705,2.144531558,4.506693211,7.263243026,5.125772892,17.00972422,0.3810852,0.395389961,1.202307651,7.440371337,0.993673609,31.87033121
Uruguay,URY,2004,6.14449411,190.8386833,266.3514174,1662.6258,5.421330846,500.6242065,38.84424591,13.94316698,16.74694971,10.621612,3.370769389,2.068680949,22.41457533,8.782427427,2.180722918,2.992382299,3.303731664,0.523399394,2.143467387,4.304104199,6.947760176,5.036305568,16.82154663,0.389956527,0.39771056,1.173321743,7.365395315,1.011955161,31.59717357
Uruguay,URY,2005,5.904739731,188.0257053,264.8345794,1640.723723,4.801674121,492.3598691,38.50253957,13.69922339,16.53210145,10.58504101,3.337256015,2.046654345,21.98894533,8.69297715,2.241621731,2.882478958,3.291944116,0.524218339,2.07697423,4.45679015,6.913493223,5.048587881,16.44474708,0.39010301,0.369435501,1.11513994,7.051133678,0.99300562,31.24322062
Uruguay,URY,2006,5.680319795,183.5554222,261.5088616,1608.894145,4.835599709,479.1754079,37.56406969,13.49934922,15.74779115,10.5087823,3.378106214,1.999710804,21.66079504,8.430359603,2.245709746,2.770809467,3.176841481,0.522678819,1.96785477,4.488671779,6.463505192,4.856662999,15.91694478,0.377908978,0.370755237,1.030503197,6.700990479,0.958773813,30.58314969
Uruguay,URY,2007,5.487958227,189.3023017,272.6884222,1675.72979,4.999100748,490.3701158,38.30082973,13.48724122,16.1241725,10.94068574,3.37804094,2.083637813,22.49601997,8.874793292,2.372200569,2.853329435,3.294557935,0.529691933,2.019100387,4.617494648,6.875774859,5.140843231,16.73032899,0.406865735,0.34147292,1.034997858,6.892701024,0.953262017,31.93869365
Uruguay,URY,2008,5.352806995,183.1754843,266.4393339,1626.306073,4.999649889,472.5432616,37.64281569,13.0903655,15.50401681,10.93636144,3.2679275,1.98345861,21.6808468,8.753272604,2.392947005,2.655147101,3.233403653,0.488940866,1.994629808,4.553956494,6.737718471,5.016762596,15.7646566,0.393088849,0.337842437,0.980718499,6.391127501,0.943553211,30.73331605
Uruguay,URY,2009,5.270671411,180.3031627,265.0968181,1598.31658,4.806388173,465.7099475,37.84559216,12.87746256,14.91383474,11.08082153,3.292883587,1.966164555,21.1963166,8.61681254,2.376914397,2.556525966,3.13136604,0.4968449,1.891743693,4.491560214,6.376106081,5.083002403,15.54138044,0.388513446,0.353178661,0.9314736,6.202080837,0.937761826,30.52486998
Uruguay,URY,2010,5.397498585,182.1445913,271.155296,1623.676923,4.796979949,469.3612435,38.31000339,12.63089945,14.81842988,11.35310092,3.392565658,1.95217023,21.55487933,8.95537641,2.467272595,2.527218122,3.132422392,0.504192828,1.901784868,4.455481907,6.356967794,5.122897758,15.93127119,0.383639355,0.37364727,0.96416782,6.199878735,0.962085653,30.7316945
Uruguay,URY,2011,5.172921412,182.3242627,275.4634667,1656.57505,4.559891603,462.6803644,37.6007122,12.47523243,14.99662299,11.58972359,3.408176099,1.968564696,21.73582946,8.723865827,2.556344272,2.525730887,3.163196671,0.499825482,1.938343092,4.507984747,6.434400942,5.256458115,15.65133903,0.364044174,0.360782248,0.953537446,6.216907523,1.003362831,30.73863536
Uruguay,URY,2012,4.913384518,181.0399894,275.890043,1649.900079,4.495061436,459.800194,37.00102306,12.18158614,14.79622903,11.75041425,3.446867726,1.968936183,21.67088643,8.44432624,2.636906464,2.519902942,3.158545819,0.490497563,1.918802241,4.50757028,6.370069153,5.329011576,15.36548609,0.342159854,0.340216136,0.938287803,6.120924385,1.039571205,30.71309293
Uruguay,URY,2013,4.482277933,178.3072524,273.7874031,1620.040383,4.394581255,455.3559051,36.50977114,11.86190073,14.54931331,11.85673497,3.442322702,1.968944545,21.26593984,8.155587871,2.664552749,2.461058489,3.128674213,0.485302043,1.903674722,4.458458777,6.297988042,5.386085134,14.86438648,0.33079225,0.332569234,0.933920269,5.845702928,1.037959311,30.56343592
Uruguay,URY,2014,4.223290656,174.855683,270.9235525,1586.943572,4.120518846,449.6375731,35.85435543,11.65788999,14.2989288,11.85904718,3.396734978,1.960044679,20.77297827,7.900886948,2.709476172,2.379006144,3.07937791,0.479567482,1.860311628,4.340124898,6.172110882,5.353773959,14.11382459,0.329296608,0.336901516,0.90209992,5.595452963,1.048964041,30.03710244
Uruguay,URY,2015,4.151984943,175.3967226,274.3636431,1590.784309,3.935546124,452.8153727,36.48100462,11.58303512,14.58065485,12.03002252,3.39930588,1.997697088,20.98844132,7.792749011,2.731074364,2.335742386,3.121003333,0.46421042,1.90554963,4.26784431,6.190823442,5.448744705,13.81519408,0.33224781,0.336447896,0.895875855,5.679679597,1.053900919,30.10706349
Uruguay,URY,2016,4.350544648,175.6762739,277.5058383,1594.748051,4.05088715,455.4521776,36.82999803,11.64536164,14.63883656,12.08432385,3.4294481,1.991438496,21.06889233,7.760088243,2.751963808,2.341869319,3.128489891,0.477104903,1.911098499,4.272784517,6.097582629,5.50421821,13.64899425,0.33403035,0.327657721,0.922178607,5.826623455,1.039177361,30.01271447
Uruguay,URY,2017,4.366841117,175.7518513,279.8740494,1597.254995,4.095781389,457.6462145,36.86475311,11.66021069,14.65687765,12.12383956,3.43563777,1.996777735,21.09676449,7.715630372,2.754859665,2.35206062,3.128765068,0.479628822,1.921730598,4.260797107,6.016726913,5.536814505,13.51383262,0.334640828,0.319948022,0.938974456,5.936653157,1.032247235,30.06227429
Uzbekistan,UZB,1990,6.450087651,93.91518291,55.20082423,565.1378576,6.162315808,280.4384229,22.46824656,2.712047305,5.072311804,1.947809076,2.552958925,1.299518076,5.87468819,0.586816213,4.558862543,1.650796327,0.785940462,0.142386281,0.930560137,1.25658284,3.149658944,0.889026983,17.99579649,0.353848858,0.151654064,0.601986879,15.53427172,0.511967233,14.04381983
Uzbekistan,UZB,1991,6.33312675,92.75185752,54.50355512,561.9108043,6.069729307,279.3517827,22.29268351,2.698065876,5.177719345,1.976235631,2.563664663,1.328070592,5.854413966,0.598109165,4.664954921,1.650685976,0.80579107,0.146684975,0.901979372,1.283855398,3.131820846,0.901964974,17.38710916,0.359437185,0.153489741,0.615177902,15.07175649,0.519914094,13.62460174
Uzbekistan,UZB,1992,6.197926038,91.85795429,53.82445293,571.7032477,6.083722354,275.9733558,21.97690341,2.717725391,5.318998817,2.014822872,2.571835514,1.360569513,5.944199424,0.619231911,4.782095012,1.662535731,0.834447299,0.153558062,0.89913453,1.326587491,3.198213821,0.916773567,16.84819007,0.365332579,0.153132813,0.626168596,14.59440022,0.534508427,13.04666933
Uzbekistan,UZB,1993,6.010283125,92.24465199,53.87837039,581.4806142,6.20426639,275.7351727,22.61061712,2.729739529,5.562364433,2.08021381,2.61890639,1.432717582,6.032116956,0.643277246,4.9550144,1.689766381,0.870572762,0.162365815,0.880471684,1.377236403,3.308740599,0.945230666,16.43137663,0.378958105,0.161856789,0.653558174,14.49808397,0.550434007,12.75864093
Uzbekistan,UZB,1994,5.81472031,91.55210271,53.36156772,574.8245419,6.357447536,271.5818932,23.60321563,2.711475951,5.692554535,2.124278996,2.665106284,1.498415135,6.05239461,0.656595923,5.08421525,1.666023488,0.901032108,0.168776818,0.872393235,1.411378177,3.425696976,0.969182937,15.72697124,0.390810266,0.173951206,0.675715767,14.17168146,0.560312242,12.32470298
Uzbekistan,UZB,1995,5.613343361,88.51434336,51.57288142,545.7939813,6.406634197,261.8891007,23.9108852,2.626689704,5.616456224,2.113228901,2.664003157,1.518968785,5.866597458,0.647734239,5.080548079,1.634774101,0.905450406,0.168932316,0.854072156,1.405757852,3.386420214,0.971986017,14.75562595,0.391777305,0.182356781,0.6780378,13.19764538,0.554967695,11.84878651
Uzbekistan,UZB,1996,5.449153518,86.24003922,50.55131522,523.0641465,6.34674381,255.8557642,24.60122847,2.537414974,5.60403854,2.111630714,2.67056695,1.542709492,5.795038448,0.641600534,5.095202878,1.600229492,0.908477846,0.169458839,0.837880626,1.404655287,3.390988287,0.974682362,14.14118356,0.394099047,0.192432128,0.682498403,12.35876139,0.552353255,11.30349395
Uzbekistan,UZB,1997,5.326766052,84.70647976,50.0267707,510.4513224,6.510757203,251.8958948,25.1571092,2.500725197,5.6510897,2.132809478,2.69065773,1.564228844,5.791882466,0.643356296,5.067202769,1.566540806,0.922881441,0.171549055,0.840904845,1.416821438,3.343512198,0.981185617,13.68770508,0.395707269,0.198836472,0.686404559,11.59389093,0.557040044,10.95652517
Uzbekistan,UZB,1998,5.16878192,84.96924824,50.36963742,516.6254912,6.783419014,252.6460968,25.61864449,2.587640565,5.820929862,2.192169236,2.737687781,1.607796857,5.851885016,0.661608537,5.213472818,1.688094842,0.953262908,0.177924036,0.840692222,1.467935494,3.42132615,1.003604445,13.43153121,0.403828706,0.205727787,0.702585726,11.13562903,0.573965041,10.73512528
Uzbekistan,UZB,1999,5.078324316,84.0478211,50.01249775,511.5331906,6.870627304,250.814294,25.86410967,2.592988046,6.0330946,2.232885923,2.770804508,1.618057678,5.842584631,0.66377725,5.26804473,1.69316855,0.974887281,0.179844998,0.83241307,1.480772339,3.491773539,1.017647961,13.14017019,0.40485496,0.206055913,0.708180328,10.30870655,0.579637312,10.39575917
Uzbekistan,UZB,2000,4.999962395,83.43342861,49.90183191,503.6856271,6.740616879,250.4462102,26.46822843,2.515476538,6.28285108,2.276236646,2.822618334,1.637093738,5.853283234,0.670360881,5.182113727,1.806447869,1.024685617,0.184256176,0.848348927,1.484728041,3.538567231,1.03918302,13.14402265,0.410957275,0.205343837,0.718784087,9.444524238,0.584944624,10.11244503
Uzbekistan,UZB,2001,4.887112634,83.5694289,50.35648802,508.5279584,6.726962552,247.5157734,26.50968417,2.539641221,6.405720908,2.337202004,2.876747185,1.667821695,5.938560251,0.681220075,5.185509917,1.888315608,1.058840825,0.188858187,0.839801981,1.514295668,3.67716418,1.066492077,13.29724791,0.41843509,0.204232452,0.735958509,8.748101818,0.597196382,9.972620202
Uzbekistan,UZB,2002,4.828635435,84.32533834,51.11660974,519.5082618,6.725297479,245.3292063,26.6275272,2.554972901,6.566619479,2.404570509,2.931830696,1.71483607,6.075378525,0.695373489,5.27008008,2.026257822,1.095435379,0.195197182,0.815810312,1.545938118,3.771923732,1.095713551,13.48148938,0.428158536,0.203836601,0.760011475,8.290792391,0.612631073,9.957388333
Uzbekistan,UZB,2003,4.869236307,85.44069226,52.07637754,528.7240239,6.814539722,244.4470549,26.90581607,2.44847038,6.778344611,2.476840064,2.98719715,1.772111317,6.205510004,0.702513002,5.35982946,2.195538392,1.127456677,0.201021711,0.838773554,1.554172994,3.972957414,1.121407876,13.77471383,0.434871233,0.202156806,0.786457679,7.930940244,0.62626236,9.975875928
Uzbekistan,UZB,2004,4.910989187,87.72253287,53.63618682,548.12423,6.94676467,245.507554,27.45812673,2.584817416,6.925961752,2.584146589,3.081410472,1.879904771,6.401085031,0.724506274,5.701660304,2.241842319,1.161503202,0.210019959,0.99630279,1.623803935,4.078278309,1.162455587,14.19310931,0.450568009,0.195814078,0.839238294,7.63687281,0.660677712,10.00068173
Uzbekistan,UZB,2005,4.973195959,88.6480204,54.55028917,550.3096828,6.985652511,243.4146018,28.17033731,2.685210689,7.082142478,2.662344881,3.223427359,1.853723006,6.501276626,0.728322484,5.693765811,2.348760091,1.183785816,0.209551192,1.093994628,1.617389853,4.139883941,1.21528321,14.36623479,0.451776715,0.213756227,0.826329838,7.293156206,0.640358354,10.18399066
Uzbekistan,UZB,2006,4.938661204,87.09585773,53.73586733,550.8470276,6.783175908,232.9489431,27.29230419,2.860918989,7.002558937,2.766411891,3.287940187,1.786811306,6.527631446,0.712833121,5.53933194,2.219829887,1.225176957,0.206296267,1.082584684,1.625495065,4.069492962,1.250955987,13.78636236,0.44579832,0.191645241,0.812690434,6.751599955,0.650547016,10.0472859
